config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
centralized_700_agents,centralized,42,True,900.166414,,3338,0,8402,0.6037258093687827,0.39728636039038323,251.32780107849013,226.75,447.1100000000002,651.4420000000005,3.7088888888888887,900.0,100,176190.0,0.24453841269841267,9922.0,0,5529,807,centralized
