config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
centralized_300_agents,centralized,42,True,900.131303,,2873,0,4263,0.7934272300469484,0.6739385409336148,138.97246780368954,119.5,240.38000000000005,344.3760000000003,3.192222222222222,900.0,100,51968.0,0.5006503703703703,4714.0,0,3621,448,centralized
