config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_900_agents,p2p,42,True,7911.422711,,5533,0,7957,0.8541216424822476,0.6953625738343597,146.62275438279417,107.70000000000005,286.90000000000003,507.3560000000005,6.147777777777778,900.0,100,274355.0,0.3187524691358025,3244.2155555555555,2996,6478,1007,p2p
