config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
centralized_600_agents,centralized,42,True,900.567442,,3367,0,7156,0.6840715156440471,0.47051425377305756,237.24665874665874,201.59999999999997,452.94000000000005,678.3380000000002,3.741111111111111,900.0,100,141708.0,0.29619277777777775,8747.0,0,4922,719,centralized
