config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_800_agents,p2p,42,True,6004.72155,,4892,0,6949,0.8343851270680539,0.7039861850625989,143.98123466884712,108.40000000000005,282.19000000000005,457.9170000000002,5.435555555555555,900.0,100,240439.0,0.32574736111111113,2350.8775,2996,5863,1054,p2p
