config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_300_agents,p2p,42,True,1766.102577,,3246,0,4371,0.8964374482187241,0.7426218256691832,120.55739371534197,86.25000000000003,228.9,413.7400000000005,3.6066666666666665,900.0,100,58237.0,0.5574262962962963,848.0733333333334,2996,3621,400,p2p
