config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_1000_agents,p2p,42,True,9515.915207,,5810,0,8472,0.8542861343920012,0.6857884796978282,150.461669535284,110.19999999999999,295.0,548.473,6.455555555555556,900.0,100,310539.0,0.30207300000000004,3506.844,2996,6801,1070,p2p
