config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_600_agents,p2p,42,True,3886.538275,,4342,0,5996,0.8796596434359806,0.7241494329553035,138.29263012436667,104.39999999999998,264.29,443.54900000000015,4.8244444444444445,900.0,100,164439.0,0.373977962962963,2113.95,2996,4936,651,p2p
