config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
dist_100_agents,p2p,42,True,900.226984,,1376,0,1671,0.8452088452088452,0.8234590065828845,126.10443313953489,93.65000000000003,237.45,480.55000000000007,1.528888888888889,900.0,100,13279.0,0.7083255555555554,216.7,2996,1628,152,p2p
