config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
scalability_700_agents,p2p,42,True,4661.731828,,4742,0,6688,0.8573494847224733,0.7090311004784688,137.198671446647,101.29999999999998,268.7,456.1670000000002,5.268888888888889,900.0,100,200855.0,0.3537747619047619,2314.022857142857,2996,5531,875,p2p
