config_name,mode,seed,success,duration_seconds,error_message,perf_tasks_completed,perf_tasks_failed,perf_tasks_claimed,perf_completion_rate,perf_claimed_completion_rate,perf_average_completion_time,perf_latency_p50,perf_latency_p90,perf_latency_p99,perf_throughput_tps,perf_sim_duration_s,perf_step_interval_ms,perf_total_distance_traveled,perf_agent_utilization,coord_avg_cache_size,coord_total_gossip_rounds,coord_tasks_in_registry,coord_active_leases,coord_coordination_mode
centralized_800_agents,centralized,42,True,900.174097,,2950,0,8761,0.5034129692832765,0.33671955256249286,282.0771186440678,255.8,505.32,678.8629999999998,3.2777777777777777,900.0,100,211661.0,0.19784041666666666,11146.0,0,5860,1056,centralized
